Close,High,Low,Open,Volume,Daily_Range,MA_20,MA_50,MA_200,Volatility_20D,Volume_MA_20,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,Daily_Return_Pct
-0.5869929473790043,-0.5874588681595204,-0.5865708462897979,-0.58695131368234,0.1222834875798968,-0.5407401501478811,-0.5861916115493765,-0.5853577694976516,-0.5855681601931524,2.1039834628232548,1.539433981256744,-0.563236315573233,-0.12805631827847663,-0.13804134498176304,-0.5876547157940055,-0.5840837933369571,-0.5861916115493765,4.6897
-0.5869027660264639,-0.5873627196863579,-0.5865167345998279,-0.5868977152199291,1.9706222113331375,-0.5387138656468019,-0.5861796513305619,-0.5853482984755861,-0.5855645176101943,2.1039834628232548,1.680412990259757,0.870174449049489,-0.12779094324788193,-0.13813547976714483,-0.5876392401500493,-0.5840748191154321,-0.5861796513305619,6.9829
-0.5869163783060927,-0.5873517553867867,-0.5864712120669959,-0.5868075336799994,0.7086616271875168,-0.5403031083927463,-0.5861668368104035,-0.5853379664515146,-0.5855599643814968,2.1039834628232548,1.7139147078225017,0.6422862232219207,-0.1276582557325846,-0.1381825471598357,-0.5876367966273195,-0.5840505887173145,-0.5861668368104035,-0.9852
-0.5869070198638479,-0.5873694669476325,-0.5864712120669959,-0.5868211459879134,0.40720816749661953,-0.5411374608343672,-0.5861557308929327,-0.5853284954294489,-0.5855554111527993,2.1039834628232548,1.677990467473033,0.4286024125543375,-0.12756979738905302,-0.13822961455252655,-0.5876302805667064,-0.5840344351185693,-0.5861557308929327,0.6841
-0.5869929473790043,-0.5873517553867867,-0.5865210291783969,-0.5868117875262224,1.9706222113331375,-0.5379987064111269,-0.5861497507835254,-0.5853198854093893,-0.5855517685698413,2.1039834628232548,1.7453484181282866,-0.2507391820535874,-0.12792363076317928,-0.1383237493379083,-0.5876359821197428,-0.5840146918312142,-0.5861497507835254,-6.2384
-0.5870465457300424,-0.5874630851978169,-0.5865845889412188,-0.5869019690661521,1.9706222113331375,-0.5403031083927463,-0.5861488964821815,-0.5853121363913356,-0.5855481259868832,2.1039834628232548,2.174666724673087,-0.2507391820535874,-0.12845438082436866,-0.13851201890867185,-0.5876376111348961,-0.5840111021426042,-0.5861488964821815,-4.1502
-0.5870601580096712,-0.5875120028420575,-0.5866026261712088,-0.58695131368234,0.8763106791827155,-0.5417731579327449,-0.5861548765915888,-0.585305248375288,-0.5855444834039253,2.1039834628232548,2.1169397792431024,-0.9152587782337029,-0.12894090171379227,-0.13874735587212625,-0.5876424981803559,-0.5840182815198243,-0.5861548765915888,-1.0997
-0.5869835889367595,-0.5874318791144221,-0.5866120742440608,-0.5869649259902538,1.915262550702257,-0.5375616646559923,-0.5861506050848693,-0.5852966383552283,-0.5855408408209672,1.90243234225463,1.723073025674751,-0.3347305064778399,-0.1290735892290896,-0.13898269283558065,-0.5876433126879326,-0.5840084098761467,-0.5861506050848693,6.2543
-0.5869206321434766,-0.5873829614701817,-0.5865072865269759,-0.5868883567582381,1.7759485497485001,-0.5401044530495034,-0.586143770674118,-0.5852871673331628,-0.5855362875922697,2.025052911516728,1.7318177420756085,0.16118885758594537,-0.12889667254202647,-0.13912389501365333,-0.5876343531045896,-0.5840048201875367,-0.586143770674118,4.8398
-0.5869427520978733,-0.5873627196863579,-0.586475506645565,-0.5868253998341364,0.2505783020175371,-0.5406209569419353,-0.5861412077700864,-0.585276835309091,-0.5855326450093117,1.9634334994001441,1.6310762457008652,-0.0018531251199566602,-0.12889667254202647,-0.13926509719172595,-0.5876294660591298,-0.5840048201875367,-0.5861412077700864,-1.622
-0.5868934075842192,-0.587320549303392,-0.586493543875555,-0.5868475198344965,1.9706222113331375,-0.5378000510678839,-0.5861360819620229,-0.5852656422830136,-0.5855280917806142,2.042157965716315,1.7715825673308592,0.2840879278831969,-0.12871975585496334,-0.13931216458441684,-0.5876164339379036,-0.5840084098761467,-0.5861360819620229,3.6779
-0.5869027660264639,-0.5873517553867867,-0.586448021342723,-0.5867981752183086,-0.4995134658295257,-0.5413758472462589,-0.5861292475512717,-0.585254449256936,-0.5855235385519166,1.8949102401066187,1.686085238735989,0.5261805688707485,-0.12867552668319757,-0.13935923197710773,-0.5876082888621372,-0.5840021279210791,-0.5861292475512717,-0.6728
-0.5869427520978733,-0.5873694669476325,-0.586475506645565,-0.5868075336799994,0.6472690165977257,-0.5409388054911242,-0.586127538948584,-0.5852449782348704,-0.5855198959689587,1.71046417373758,1.6355076898229213,0.3421407550587835,-0.12880821419849492,-0.1394062993697986,-0.587606659846984,-0.5840021279210791,-0.586127538948584,-2.8941
-0.5869427520978733,-0.5873964559927307,-0.5864849547184169,-0.5868475198344965,0.6905586779110399,-0.5417731579327449,-0.5861258303458962,-0.5852346462107989,-0.5855153427402611,1.709948961261689,1.7056426787946635,0.31990775741706967,-0.12894090171379227,-0.13950043415518035,-0.587604216324254,-0.5840012304989266,-0.5861258303458962,0.0
